workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes,Answer.country_of_birth,Answer.country_of_residence,Answer.native_language,Answer.father_country_of_birth,Answer.mother_country_of_birth,Answer.childhood_language,Answer.preferred_language
2,12192,black,white,10,two,[u'@dos@ de los puntos son blancos'],2,11,Spanish,no,2,Female,24,"It was fast to do, I think some of the first dot images did not have a space to translate them",None.,Yes,2,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PH3VY7DJM5WDLFH71IKGZ9192QWZN,2,Submitted,Fr Jul 14 21:01:00 MESZ 2017,Do Jul 13 20:50:40 MESZ 2017,Do Jul 13 21:01:00 MESZ 2017,,,,,,[],{},10.2811,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""English"""
2,24233,white,black,100,almost all,"[u'@Casi todos@ los puntos son negros', u'@La mayor\xeda@ de los puntos son negros']",90,12,Spanish,no,2,Female,24,"It was fast to do, I think some of the first dot images did not have a space to translate them",None.,Yes,2,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PH3VY7DJM5WDLFH71IKGZ9192QWZN,2,Submitted,Fr Jul 14 21:01:00 MESZ 2017,Do Jul 13 20:50:40 MESZ 2017,Do Jul 13 21:01:00 MESZ 2017,,,,,,[],{},10.2811,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""English"""
2,18303,black,white,100,many,"[u'@muchos@ puntos son blancos', u'@varios@ puntos son blancos']",65,13,Spanish,no,2,Female,24,"It was fast to do, I think some of the first dot images did not have a space to translate them",None.,Yes,2,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PH3VY7DJM5WDLFH71IKGZ9192QWZN,2,Submitted,Fr Jul 14 21:01:00 MESZ 2017,Do Jul 13 20:50:40 MESZ 2017,Do Jul 13 21:01:00 MESZ 2017,,,,,,[],{},10.2811,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""English"""
2,13176,white,black,100,some,[u'@algunos@ puntos son negros'],25,14,Spanish,no,2,Female,24,"It was fast to do, I think some of the first dot images did not have a space to translate them",None.,Yes,2,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PH3VY7DJM5WDLFH71IKGZ9192QWZN,2,Submitted,Fr Jul 14 21:01:00 MESZ 2017,Do Jul 13 20:50:40 MESZ 2017,Do Jul 13 21:01:00 MESZ 2017,,,,,,[],{},10.2811,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""English"""
3,135772,black,white,25,less than half,[u'@ni awon pele ti owa abo je@ funfun'],8,5,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,34808,white,black,100,some,[u'@Awon@ pele kan je dudu'],25,6,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,20877,white,black,100,all,[u'@gbogbo@ pele je dudu'],100,7,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,115939,white,black,100,almost all,[u'laarin awon pele @diye ni oku ti gbogbo e@ ma je dudu'],90,8,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,29510,black,white,10,none,[u'@kosi@ pele kan ti o je funfun.'],0,9,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,36390,black,white,10,half,[u'laarin gbogbo pele @abo@ je funfun'],5,10,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,20745,black,white,10,a few,[u'@kekere@ pele ni o je funfun'],3,11,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,23193,black,white,10,two,[u'@meji@ laarin pele ni o je funfun'],2,12,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,27480,black,white,100,many,[u'@won po@ laarin pele ti o je funfun'],65,13,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
3,33614,white,black,100,most,[u'@diye ni o ku@ ti gbogbo pele fi je dudu'],75,14,English,no,1,Male,31,The experiment was interesting.,"French, Bini",Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3WJEQKOXA9A2BCR6YLD06GSY44BA12,3,Submitted,Fr Jul 14 21:02:20 MESZ 2017,Do Jul 13 20:50:49 MESZ 2017,Do Jul 13 21:02:20 MESZ 2017,,,,,,[],{},11.40815,"""Nigeria""","""Nigeria""","""Yoruba""","""Nigeria""","""Nigeria""","""Yoruba""","""Yoruba"""
4,76064,black,white,10,a few,[u'@algunos@ de los puntos son blancos.'],3,5,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,38506,white,black,25,less than half,[u'@menos de la mitad@ de los puntos son negros.'],8,6,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,28748,black,white,100,many,[u'@muchos@ de los puntos son blancos.'],65,7,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,41626,white,black,10,two,[u'@dos@ de los puntos son blancos'],2,8,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,24951,white,black,100,all,[u'@todos@ los puntos son blancos'],100,9,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,34672,white,black,100,most,[u'@la mayoria@ de los puntos  son negros'],75,10,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,42850,black,white,10,none,[u'@ninguno@ de los puntos son blancos'],0,11,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,31752,black,white,100,some,[u'@algunos@ de los puntos son blancos.'],25,12,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,37870,black,white,100,almost all,[u'@casi todos@ los puntos son blancos.'],90,13,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
4,25148,white,black,10,half,[u'@la mitad@ de los puntos son negros.'],5,14,,-1,-1,,,I liked this experiment,,NA,-1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3I02618YA1EP7DO6PS5H7DMQEN9UP2,4,Submitted,Fr Jul 14 21:06:06 MESZ 2017,Do Jul 13 20:57:55 MESZ 2017,Do Jul 13 21:06:06 MESZ 2017,,,,,,[],{},8.137266666666667,"""Mexico""","""Mexico""","""Spanish""","""Mexico""","""Mexico""","""Spanish""","""Spanish"""
5,75448,black,white,100,all,[u'@todos@ los puntos son blancos'],100,5,English,no,1,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3DY4FPOOA2WAW5TL7AJB8UOOTC6RVG,5,Submitted,Fr Jul 14 21:06:14 MESZ 2017,Do Jul 13 20:57:29 MESZ 2017,Do Jul 13 21:06:14 MESZ 2017,,,,,,[],{},8.7025,"""Venezuela""","""Venezuela""","""Spanish""","""Venezuela""","""Venezuela""","""Spanish""","""English"""
5,22042,white,black,100,some,[u'@algunos@ de los puntos son negros'],25,6,English,no,1,Male,23,,English,Yes,2,Windows,768,1360,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3DY4FPOOA2WAW5TL7AJB8UOOTC6RVG,5,Submitted,Fr Jul 14 21:06:14 MESZ 2017,Do Jul 13 20:57:29 MESZ 2017,Do Jul 13 21:06:14 MESZ 2017,,,,,,[],{},8.7025,"""Venezuela""","""Venezuela""","""Spanish""","""Venezuela""","""Venezuela""","""Spanish""","""English"""
